2013-09-12 22:14:09,148 | m | 1
2013-09-12 22:14:11,156 | m | 1
2013-09-12 22:14:13,251 | m | 1
2013-09-12 22:14:15,276 | m | 1
2013-09-12 22:14:17,278 | m | 1
2013-09-12 22:14:19,273 | m | 1
2013-09-12 22:14:21,173 | m | 1
2013-09-12 22:14:23,053 | m | 1
2013-09-12 22:14:24,982 | m | 1
2013-09-12 22:14:26,962 | m | 1
2013-09-12 22:14:28,889 | m | 1
2013-09-12 22:14:30,755 | m | 1
2013-09-12 22:14:32,685 | m | 1
2013-09-12 22:14:34,720 | m | 1
2013-09-12 22:14:36,533 | a | 2
2013-09-12 22:14:38,427 | a | 3
2013-09-12 22:14:40,340 | m | 3
2013-09-12 22:14:42,176 | m | 3
2013-09-12 22:14:43,998 | m | 3
2013-09-12 22:14:45,869 | m | 3
2013-09-12 22:14:47,732 | m | 3
2013-09-12 22:14:49,519 | m | 3
2013-09-12 22:14:51,315 | m | 3
2013-09-12 22:14:53,188 | m | 3
2013-09-12 22:14:55,162 | m | 3
2013-09-12 22:14:57,249 | m | 3
2013-09-12 22:14:59,174 | m | 3
2013-09-12 22:15:01,168 | m | 3
2013-09-12 22:15:03,188 | m | 3
2013-09-12 22:15:05,035 | m | 3
2013-09-12 22:15:06,986 | m | 3
2013-09-12 22:15:09,031 | m | 3
2013-09-12 22:15:11,078 | m | 3
2013-09-12 22:15:13,089 | m | 3
2013-09-12 22:15:15,113 | m | 3
2013-09-12 22:15:17,221 | m | 3
2013-09-12 22:15:19,181 | m | 3
2013-09-12 22:15:21,105 | m | 3
2013-09-12 22:15:23,028 | m | 3
2013-09-12 22:15:24,992 | m | 3
2013-09-12 22:15:26,960 | m | 3
2013-09-12 22:15:28,900 | m | 3
2013-09-12 22:15:30,857 | m | 3
2013-09-12 22:15:32,776 | m | 3
2013-09-12 22:15:34,661 | m | 3
2013-09-12 22:15:36,553 | m | 3
2013-09-12 22:15:38,553 | m | 3
2013-09-12 22:15:40,488 | m | 3
2013-09-12 22:15:42,393 | m | 3
2013-09-12 22:15:44,431 | m | 3
2013-09-12 22:15:46,424 | m | 3
2013-09-12 22:15:48,437 | m | 3
2013-09-12 22:15:50,533 | m | 3
2013-09-12 22:15:52,622 | m | 3
2013-09-12 22:15:54,682 | m | 3
2013-09-12 22:15:56,671 | m | 3
2013-09-12 22:15:58,583 | m | 3
2013-09-12 22:16:00,616 | m | 3
2013-09-12 22:16:02,692 | m | 3
2013-09-12 22:16:04,565 | m | 3
2013-09-12 22:16:06,507 | m | 3
2013-09-12 22:16:08,588 | m | 3
2013-09-12 22:16:10,608 | m | 3
2013-09-12 22:16:12,646 | d | 2
2013-09-12 22:16:14,807 | d | 1
2013-09-12 22:16:16,870 | m | 1
2013-09-12 22:16:18,968 | m | 1
2013-09-12 22:16:21,023 | m | 1
2013-09-12 22:16:23,044 | m | 1
2013-09-12 22:16:25,112 | m | 1
2013-09-12 22:16:27,051 | m | 1
2013-09-12 22:16:29,136 | m | 1
2013-09-12 22:16:31,193 | m | 1
2013-09-12 22:16:33,257 | m | 1
2013-09-12 22:16:35,212 | m | 1
2013-09-12 22:16:37,331 | m | 1
2013-09-12 22:16:39,429 | a | 2
2013-09-12 22:16:41,588 | m | 2
2013-09-12 22:16:43,708 | m | 2
2013-09-12 22:16:45,694 | m | 2
2013-09-12 22:16:47,685 | a | 3
2013-09-12 22:16:49,716 | m | 3
2013-09-12 22:16:51,758 | m | 3
2013-09-12 22:16:53,812 | m | 3
2013-09-12 22:16:55,884 | m | 3
2013-09-12 22:16:58,040 | m | 3
2013-09-12 22:17:00,084 | m | 3
2013-09-12 22:17:02,121 | m | 3
2013-09-12 22:17:04,093 | m | 3
2013-09-12 22:17:06,127 | m | 3
2013-09-12 22:17:08,158 | m | 3
2013-09-12 22:17:10,210 | m | 3
2013-09-12 22:17:12,258 | m | 3
2013-09-12 22:17:14,291 | m | 3
2013-09-12 22:17:16,258 | m | 3
2013-09-12 22:17:18,333 | m | 3
2013-09-12 22:17:20,349 | m | 3
2013-09-12 22:17:22,458 | m | 3
2013-09-12 22:17:24,531 | m | 3
2013-09-12 22:17:26,568 | m | 3
2013-09-12 22:17:28,670 | m | 3
2013-09-12 22:17:30,579 | m | 3
2013-09-12 22:17:32,700 | m | 3
2013-09-12 22:17:34,752 | m | 3
2013-09-12 22:17:36,897 | m | 3
2013-09-12 22:17:38,978 | m | 3
2013-09-12 22:17:41,071 | m | 3
2013-09-12 22:17:43,190 | m | 3
2013-09-12 22:17:45,339 | d | 2
2013-09-12 22:17:47,545 | d | 1
2013-09-12 22:17:49,706 | m | 1
2013-09-12 22:17:51,883 | m | 1
2013-09-12 22:17:53,951 | m | 1
2013-09-12 22:17:56,096 | m | 1
2013-09-12 22:17:58,207 | m | 1
2013-09-12 22:18:00,401 | m | 1
2013-09-12 22:18:02,580 | m | 1
2013-09-12 22:18:04,770 | m | 1
2013-09-12 22:18:06,796 | a | 2
2013-09-12 22:18:09,010 | a | 3
2013-09-12 22:18:11,196 | m | 3
2013-09-12 22:18:13,147 | m | 3
2013-09-12 22:18:15,117 | m | 3
2013-09-12 22:18:17,196 | m | 3
2013-09-12 22:18:19,212 | m | 3
2013-09-12 22:18:21,389 | m | 3
2013-09-12 22:18:23,507 | m | 3
2013-09-12 22:18:25,618 | m | 3
2013-09-12 22:18:27,752 | m | 3
2013-09-12 22:18:29,884 | m | 3
2013-09-12 22:18:32,026 | m | 3
2013-09-12 22:18:34,202 | m | 3
2013-09-12 22:18:36,245 | m | 3
2013-09-12 22:18:38,305 | m | 3
2013-09-12 22:18:40,405 | m | 3
2013-09-12 22:18:42,539 | m | 3
2013-09-12 22:18:44,648 | m | 3
2013-09-12 22:18:46,881 | m | 3
2013-09-12 22:18:49,073 | m | 3
2013-09-12 22:18:51,184 | m | 3
2013-09-12 22:18:53,327 | m | 3
2013-09-12 22:18:55,557 | m | 3
2013-09-12 22:18:57,691 | m | 3
2013-09-12 22:18:59,726 | m | 3
2013-09-12 22:19:01,888 | m | 3
2013-09-12 22:19:04,030 | m | 3
2013-09-12 22:19:06,113 | m | 3
2013-09-12 22:19:08,169 | m | 3
2013-09-12 22:19:10,260 | m | 3
2013-09-12 22:19:12,345 | m | 3
2013-09-12 22:19:14,512 | m | 3
2013-09-12 22:19:16,649 | m | 3
2013-09-12 22:19:18,858 | m | 3
2013-09-12 22:19:21,043 | m | 3
2013-09-12 22:19:23,231 | m | 3
2013-09-12 22:19:25,447 | m | 3
2013-09-12 22:19:27,652 | m | 3
2013-09-12 22:19:29,855 | d | 2
2013-09-12 22:19:32,010 | d | 1
2013-09-12 22:19:34,238 | m | 1
2013-09-12 22:19:36,411 | m | 1
2013-09-12 22:19:38,561 | m | 1
2013-09-12 22:19:40,720 | m | 1
2013-09-12 22:19:42,936 | m | 1
2013-09-12 22:19:45,130 | m | 1
2013-09-12 22:19:47,255 | m | 1
2013-09-12 22:19:49,428 | m | 1
2013-09-12 22:19:51,542 | m | 1
2013-09-12 22:19:53,660 | m | 1
2013-09-12 22:19:55,773 | m | 1
2013-09-12 22:19:57,952 | m | 1
2013-09-12 22:20:00,225 | m | 1
2013-09-12 22:20:02,417 | a | 2
2013-09-12 22:20:04,592 | a | 3
2013-09-12 22:20:06,840 | m | 3
2013-09-12 22:20:08,984 | m | 3
2013-09-12 22:20:11,287 | m | 3
2013-09-12 22:20:13,561 | m | 3
2013-09-12 22:20:15,808 | m | 3
2013-09-12 22:20:17,997 | m | 3
2013-09-12 22:20:20,123 | m | 3
2013-09-12 22:20:22,280 | m | 3
2013-09-12 22:20:24,419 | m | 3
2013-09-12 22:20:26,599 | m | 3
2013-09-12 22:20:28,843 | m | 3
2013-09-12 22:20:31,064 | m | 3
