2013-10-09 20:25:53,857 | m | 1
2013-10-09 20:25:56,245 | m | 1
2013-10-09 20:25:58,650 | m | 1
2013-10-09 20:26:01,037 | m | 1
2013-10-09 20:26:03,430 | m | 1
2013-10-09 20:26:05,799 | m | 1
2013-10-09 20:26:08,229 | m | 1
2013-10-09 20:26:10,641 | m | 1
2013-10-09 20:26:13,041 | m | 1
2013-10-09 20:26:15,427 | m | 1
2013-10-09 20:26:17,843 | m | 1
2013-10-09 20:26:20,250 | m | 1
2013-10-09 20:26:22,651 | m | 1
2013-10-09 20:26:25,077 | m | 1
2013-10-09 20:26:27,479 | m | 1
2013-10-09 20:26:29,895 | m | 1
2013-10-09 20:26:32,301 | m | 1
2013-10-09 20:26:34,743 | m | 1
2013-10-09 20:26:37,088 | m | 1
2013-10-09 20:26:39,455 | m | 1
2013-10-09 20:26:41,828 | m | 1
2013-10-09 20:26:44,198 | m | 1
2013-10-09 20:26:46,627 | m | 1
2013-10-09 20:26:49,083 | m | 1
2013-10-09 20:26:51,539 | m | 1
2013-10-09 20:26:53,927 | m | 1
2013-10-09 20:26:56,384 | m | 1
2013-10-09 20:26:58,810 | m | 1
2013-10-09 20:27:01,283 | m | 1
2013-10-09 20:27:03,685 | m | 1
2013-10-09 20:27:06,086 | m | 1
2013-10-09 20:27:08,543 | m | 1
2013-10-09 20:27:10,978 | m | 1
2013-10-09 20:27:13,424 | m | 1
2013-10-09 20:27:15,862 | m | 1
2013-10-09 20:27:18,297 | m | 1
2013-10-09 20:27:20,809 | m | 1
2013-10-09 20:27:23,198 | m | 1
2013-10-09 20:27:25,673 | m | 1
2013-10-09 20:27:28,121 | m | 1
2013-10-09 20:27:30,697 | m | 1
2013-10-09 20:27:33,067 | m | 1
2013-10-09 20:27:35,294 | m | 1
2013-10-09 20:27:37,622 | m | 1
2013-10-09 20:27:39,914 | m | 1
2013-10-09 20:27:42,236 | m | 1
2013-10-09 20:27:44,682 | m | 1
2013-10-09 20:27:47,030 | m | 1
2013-10-09 20:27:49,417 | m | 1
2013-10-09 20:27:51,874 | m | 1
2013-10-09 20:27:54,321 | a | 2
2013-10-09 20:28:24,088 | a | 3
2013-10-09 20:28:26,663 | a | 4
2013-10-09 20:28:29,161 | m | 4
2013-10-09 20:28:31,695 | m | 4
2013-10-09 20:28:34,152 | m | 4
2013-10-09 20:28:36,691 | d | 3
2013-10-09 20:28:39,128 | d | 2
2013-10-09 20:28:41,641 | d | 1
2013-10-09 20:28:44,119 | m | 1
2013-10-09 20:28:46,604 | m | 1
2013-10-09 20:28:49,142 | m | 1
2013-10-09 20:28:51,647 | m | 1
2013-10-09 20:28:54,130 | m | 1
2013-10-09 20:28:56,696 | m | 1
2013-10-09 20:28:59,226 | m | 1
2013-10-09 20:29:01,681 | m | 1
2013-10-09 20:29:09,127 | m | 1
2013-10-09 20:29:11,673 | m | 1
2013-10-09 20:29:14,231 | m | 1
2013-10-09 20:29:16,762 | m | 1
2013-10-09 20:29:19,414 | m | 1
2013-10-09 20:29:22,021 | m | 1
2013-10-09 20:29:24,547 | m | 1
2013-10-09 20:29:27,064 | m | 1
2013-10-09 20:29:29,699 | m | 1
2013-10-09 20:29:33,478 | a | 2
2013-10-09 20:29:36,039 | a | 3
2013-10-09 20:29:38,586 | a | 4
2013-10-09 20:29:41,066 | m | 4
2013-10-09 20:29:43,585 | m | 4
2013-10-09 20:29:46,039 | m | 4
2013-10-09 20:29:48,609 | m | 4
2013-10-09 20:29:51,150 | m | 4
2013-10-09 20:29:53,649 | m | 4
2013-10-09 20:29:56,080 | m | 4
2013-10-09 20:29:58,594 | m | 4
2013-10-09 20:30:01,026 | m | 4
2013-10-09 20:30:03,557 | m | 4
2013-10-09 20:30:06,044 | m | 4
2013-10-09 20:30:08,562 | m | 4
2013-10-09 20:30:11,060 | m | 4
2013-10-09 20:30:13,708 | m | 4
2013-10-09 20:30:16,215 | m | 4
2013-10-09 20:30:18,722 | m | 4
2013-10-09 20:30:21,269 | m | 4
2013-10-09 20:30:23,805 | m | 4
2013-10-09 20:30:26,416 | m | 4
2013-10-09 20:30:28,964 | m | 4
2013-10-09 20:30:31,469 | m | 4
2013-10-09 20:30:34,069 | d | 3
2013-10-09 20:30:36,697 | d | 2
2013-10-09 20:30:39,316 | d | 1
2013-10-09 20:30:41,937 | m | 1
2013-10-09 20:30:44,568 | m | 1
2013-10-09 20:30:47,139 | m | 1
2013-10-09 20:30:49,737 | m | 1
2013-10-09 20:30:52,333 | m | 1
2013-10-09 20:30:54,885 | m | 1
2013-10-09 20:30:57,482 | m | 1
2013-10-09 20:31:00,074 | m | 1
2013-10-09 20:31:02,648 | m | 1
2013-10-09 20:31:05,282 | m | 1
2013-10-09 20:31:07,848 | m | 1
2013-10-09 20:31:10,404 | m | 1
2013-10-09 20:31:13,009 | m | 1
2013-10-09 20:31:15,612 | m | 1
2013-10-09 20:31:18,229 | m | 1
2013-10-09 20:31:20,874 | m | 1
2013-10-09 20:31:23,502 | m | 1
2013-10-09 20:31:26,131 | m | 1
2013-10-09 20:31:28,784 | m | 1
2013-10-09 20:31:31,395 | m | 1
2013-10-09 20:31:34,007 | m | 1
2013-10-09 20:31:36,632 | m | 1
