2013-10-25 20:58:19,126 | m | 1
2013-10-25 20:58:21,557 | m | 1
2013-10-25 20:58:23,969 | m | 1
2013-10-25 20:58:26,418 | m | 1
2013-10-25 20:58:28,810 | m | 1
2013-10-25 20:58:31,222 | m | 1
2013-10-25 20:58:33,650 | m | 1
2013-10-25 20:58:36,056 | m | 1
2013-10-25 20:58:38,517 | m | 1
2013-10-25 20:58:41,023 | m | 1
2013-10-25 20:58:43,489 | m | 1
2013-10-25 20:58:45,921 | m | 1
2013-10-25 20:58:48,328 | m | 1
2013-10-25 20:58:50,738 | m | 1
2013-10-25 20:58:53,286 | m | 1
2013-10-25 20:58:55,711 | m | 1
2013-10-25 20:58:58,146 | m | 1
2013-10-25 20:59:00,670 | m | 1
2013-10-25 20:59:03,130 | m | 1
2013-10-25 20:59:05,555 | m | 1
2013-10-25 20:59:07,885 | m | 1
2013-10-25 20:59:10,320 | m | 1
2013-10-25 20:59:12,736 | m | 1
2013-10-25 20:59:15,216 | m | 1
2013-10-25 20:59:17,590 | m | 1
2013-10-25 20:59:20,077 | m | 1
2013-10-25 20:59:22,577 | m | 1
2013-10-25 20:59:25,067 | m | 1
2013-10-25 20:59:27,558 | m | 1
2013-10-25 20:59:30,056 | m | 1
2013-10-25 20:59:32,424 | m | 1
2013-10-25 20:59:34,935 | m | 1
2013-10-25 20:59:37,501 | m | 1
2013-10-25 20:59:40,033 | m | 1
2013-10-25 20:59:42,550 | m | 1
2013-10-25 20:59:45,135 | m | 1
2013-10-25 20:59:47,509 | m | 1
2013-10-25 20:59:50,014 | m | 1
2013-10-25 20:59:52,506 | m | 1
2013-10-25 20:59:55,050 | m | 1
2013-10-25 20:59:57,552 | m | 1
2013-10-25 20:59:59,970 | m | 1
2013-10-25 21:00:02,364 | m | 1
2013-10-25 21:00:04,924 | m | 1
2013-10-25 21:00:07,438 | m | 1
2013-10-25 21:00:09,867 | m | 1
2013-10-25 21:00:12,341 | m | 1
2013-10-25 21:00:14,804 | m | 1
2013-10-25 21:00:17,316 | m | 1
2013-10-25 21:00:19,835 | m | 1
2013-10-25 21:00:22,359 | m | 1
2013-10-25 21:00:24,873 | m | 1
2013-10-25 21:00:27,357 | m | 1
2013-10-25 21:00:29,873 | m | 1
2013-10-25 21:00:32,476 | m | 1
2013-10-25 21:00:34,943 | m | 1
2013-10-25 21:00:37,383 | m | 1
2013-10-25 21:00:39,851 | m | 1
2013-10-25 21:00:42,374 | m | 1
2013-10-25 21:00:44,851 | m | 1
2013-10-25 21:00:47,277 | m | 1
2013-10-25 21:00:49,764 | m | 1
2013-10-25 21:00:52,276 | m | 1
2013-10-25 21:00:54,767 | m | 1
2013-10-25 21:00:57,200 | m | 1
2013-10-25 21:00:59,617 | m | 1
2013-10-25 21:01:02,093 | m | 1
2013-10-25 21:01:04,407 | m | 1
2013-10-25 21:01:06,865 | m | 1
2013-10-25 21:01:09,260 | m | 1
2013-10-25 21:01:11,759 | m | 1
2013-10-25 21:01:14,209 | m | 1
2013-10-25 21:01:16,652 | m | 1
2013-10-25 21:01:19,091 | m | 1
2013-10-25 21:01:21,372 | m | 1
2013-10-25 21:01:23,867 | m | 1
2013-10-25 21:01:26,367 | m | 1
2013-10-25 21:01:28,903 | m | 1
2013-10-25 21:01:31,387 | m | 1
2013-10-25 21:01:33,898 | m | 1
2013-10-25 21:01:36,351 | m | 1
2013-10-25 21:01:38,651 | m | 1
2013-10-25 21:01:41,061 | m | 1
2013-10-25 21:01:43,369 | m | 1
2013-10-25 21:01:45,800 | m | 1
2013-10-25 21:01:48,062 | m | 1
2013-10-25 21:01:50,519 | m | 1
2013-10-25 21:01:52,822 | m | 1
2013-10-25 21:01:55,263 | a | 2
2013-10-25 21:01:57,642 | a | 3
2013-10-25 21:02:00,067 | a | 4
2013-10-25 21:02:02,445 | m | 4
2013-10-25 21:02:05,037 | m | 4
2013-10-25 21:02:07,524 | d | 3
2013-10-25 21:02:10,121 | d | 2
2013-10-25 21:02:12,746 | d | 1
2013-10-25 21:02:15,317 | m | 1
2013-10-25 21:02:18,064 | m | 1
2013-10-25 21:02:20,761 | m | 1
2013-10-25 21:02:23,518 | m | 1
2013-10-25 21:02:26,116 | m | 1
2013-10-25 21:02:28,878 | m | 1
2013-10-25 21:02:31,525 | m | 1
2013-10-25 21:02:34,052 | m | 1
2013-10-25 21:02:36,700 | m | 1
2013-10-25 21:02:39,216 | m | 1
2013-10-25 21:02:41,931 | a | 2
2013-10-25 21:02:44,586 | a | 3
2013-10-25 21:02:47,149 | a | 4
2013-10-25 21:02:49,828 | m | 4
