2013-09-12 21:55:35,538 | m | 1
2013-09-12 21:55:37,591 | m | 1
2013-09-12 21:55:39,708 | m | 1
2013-09-12 21:55:41,622 | m | 1
2013-09-12 21:55:43,605 | m | 1
2013-09-12 21:55:45,591 | m | 1
2013-09-12 21:55:47,480 | m | 1
2013-09-12 21:55:49,369 | m | 1
2013-09-12 21:55:51,291 | m | 1
2013-09-12 21:55:53,219 | m | 1
2013-09-12 21:55:55,229 | m | 1
2013-09-12 21:55:57,289 | m | 1
2013-09-12 21:55:59,309 | a | 2
2013-09-12 21:56:06,215 | a | 3
2013-09-12 21:56:08,267 | m | 3
2013-09-12 21:56:10,314 | m | 3
2013-09-12 21:56:12,370 | m | 3
2013-09-12 21:56:14,333 | m | 3
2013-09-12 21:56:16,409 | m | 3
2013-09-12 21:56:18,452 | m | 3
2013-09-12 21:56:20,516 | m | 3
2013-09-12 21:56:22,717 | m | 3
2013-09-12 21:56:24,832 | m | 3
2013-09-12 21:56:27,026 | m | 3
2013-09-12 21:56:29,048 | m | 3
2013-09-12 21:56:31,759 | m | 3
2013-09-12 21:56:33,792 | m | 3
2013-09-12 21:56:35,945 | m | 3
2013-09-12 21:56:38,219 | m | 3
2013-09-12 21:56:40,280 | m | 3
2013-09-12 21:56:42,389 | m | 3
2013-09-12 21:56:44,385 | m | 3
2013-09-12 21:56:46,556 | m | 3
2013-09-12 21:56:48,729 | m | 3
2013-09-12 21:56:50,869 | m | 3
2013-09-12 21:56:52,975 | m | 3
2013-09-12 21:56:55,073 | m | 3
2013-09-12 21:56:57,269 | m | 3
2013-09-12 21:56:59,417 | m | 3
2013-09-12 21:57:01,450 | m | 3
2013-09-12 21:57:03,572 | m | 3
2013-09-12 21:57:05,705 | m | 3
2013-09-12 21:57:07,791 | m | 3
2013-09-12 21:57:10,115 | m | 3
2013-09-12 21:57:12,278 | m | 3
2013-09-12 21:57:14,286 | m | 3
2013-09-12 21:57:16,298 | m | 3
2013-09-12 21:57:18,305 | m | 3
2013-09-12 21:57:20,415 | m | 3
2013-09-12 21:57:22,517 | m | 3
2013-09-12 21:57:24,603 | m | 3
2013-09-12 21:57:26,750 | m | 3
2013-09-12 21:57:28,828 | m | 3
2013-09-12 21:57:30,952 | d | 2
2013-09-12 21:57:33,049 | d | 1
2013-09-12 21:57:35,168 | m | 1
2013-09-12 21:57:37,225 | a | 2
2013-09-12 21:57:39,337 | a | 3
2013-09-12 21:57:41,781 | m | 3
2013-09-12 21:57:43,820 | m | 3
2013-09-12 21:57:45,976 | m | 3
2013-09-12 21:57:48,170 | m | 3
2013-09-12 21:57:50,423 | m | 3
2013-09-12 21:57:52,618 | m | 3
2013-09-12 21:57:54,663 | m | 3
2013-09-12 21:57:56,776 | m | 3
2013-09-12 21:57:58,953 | m | 3
2013-09-12 21:58:01,049 | m | 3
2013-09-12 21:58:03,184 | m | 3
2013-09-12 21:58:05,318 | m | 3
2013-09-12 21:58:07,408 | m | 3
2013-09-12 21:58:09,542 | m | 3
2013-09-12 21:58:11,678 | m | 3
2013-09-12 21:58:13,828 | m | 3
2013-09-12 21:58:16,008 | d | 2
2013-09-12 21:58:18,174 | d | 1
2013-09-12 21:58:20,401 | m | 1
2013-09-12 21:58:22,387 | m | 1
2013-09-12 21:58:24,517 | m | 1
2013-09-12 21:58:26,686 | m | 1
2013-09-12 21:58:28,893 | m | 1
2013-09-12 21:58:31,024 | m | 1
2013-09-12 21:58:32,996 | m | 1
2013-09-12 21:58:35,036 | m | 1
2013-09-12 21:58:37,178 | m | 1
2013-09-12 21:58:39,314 | m | 1
2013-09-12 21:58:41,509 | m | 1
2013-09-12 21:58:43,667 | m | 1
2013-09-12 21:58:45,793 | m | 1
2013-09-12 21:58:47,898 | a | 2
2013-09-12 21:58:50,093 | a | 3
2013-09-12 21:58:52,305 | m | 3
2013-09-12 21:58:54,413 | m | 3
2013-09-12 21:58:56,557 | m | 3
2013-09-12 21:58:58,691 | m | 3
