MV1===========================================
0,0|0,0|100,0|995|266|728|1,30|4,27|0,24|0,00
0,0|0,0|100,0|995|266|728|1,30|4,27|0,15|0,00
0,0|0,0|100,0|995|265|730|1,30|4,27|0,56|0,00
0,0|0,0|100,0|995|265|730|1,30|4,27|1,46|0,00
0,0|0,0|100,0|995|265|730|1,30|4,27|0,00|0,00
0,0|0,0|100,0|995|265|730|1,30|4,27|0,62|0,00
0,0|0,0|100,0|995|265|730|1,30|4,27|9,45|49,02
0,0|0,0|100,0|995|265|730|1,30|4,27|4,71|3,86
96,0|4,0|0,0|995|265|730|1,30|4,27|7,72|5,23
96,0|3,9|0,0|995|266|729|1,30|4,27|13,04|50,47
95,9|4,0|0,0|995|266|729|1,30|4,27|12,41|50,89
96,0|4,0|0,0|995|266|729|1,30|4,27|10,63|47,52
96,0|4,0|0,0|995|268|727|1,30|4,27|3,55|1,08
100,0|0,0|0,0|995|266|729|1,30|4,27|1,51|0,41
98,0|1,9|0,0|995|266|729|1,30|4,27|4,80|4,31
100,0|0,0|0,0|995|266|728|1,30|4,27|4,54|4,19
100,0|0,0|0,0|995|266|728|1,30|4,27|4,91|4,51
100,0|0,0|0,0|995|267|728|1,30|4,27|5,14|4,37
94,1|5,8|0,0|995|267|728|1,30|4,27|2,06|1,39
90,0|10,0|0,0|995|266|728|1,30|4,27|0,59|2,22
90,0|8,0|0,0|995|267|728|1,30|4,27|0,18|0,00
92,0|8,0|0,0|995|267|728|1,30|4,27|0,00|0,00
90,0|10,0|0,0|995|267|728|1,30|4,27|0,27|0,00
87,7|12,2|0,0|995|267|728|1,30|4,27|5,50|55,22
98,0|2,0|0,0|995|268|727|1,30|4,27|6,68|57,57
94,0|6,0|0,0|995|267|728|1,30|4,27|9,33|59,83
96,0|4,0|0,0|995|267|728|1,30|4,27|9,64|61,83
98,0|2,0|0,0|995|267|728|1,30|4,27|9,33|61,81
98,0|2,0|0,0|995|267|727|1,30|4,27|4,48|4,82
96,0|4,0|0,0|995|267|727|1,30|4,27|4,67|4,99
94,1|5,8|0,0|995|267|727|1,30|4,27|2,77|2,21
94,0|6,0|0,0|995|267|727|1,30|4,27|1,95|0,55
88,0|10,0|0,0|995|267|727|1,30|4,27|1,69|0,55
96,0|4,0|0,0|995|268|726|1,30|4,27|5,62|58,09
94,0|6,0|0,0|995|268|727|1,30|4,27|7,21|59,62
96,0|4,0|0,0|995|268|727|1,30|4,27|8,27|120,71
96,0|4,0|0,0|995|268|727|1,30|4,27|5,52|61,17
95,9|4,0|0,0|995|268|727|1,30|4,27|5,67|62,04
94,0|6,0|0,0|995|268|727|1,30|4,27|5,56|63,43
88,2|11,7|0,0|995|268|727|1,30|4,27|5,03|62,43
91,8|8,1|0,0|995|268|726|1,30|4,27|5,09|62,30
98,0|1,9|0,0|995|267|727|1,30|4,27|7,70|69,27
98,0|2,0|0,0|995|266|728|1,30|4,27|9,58|70,59
100,0|0,0|0,0|995|266|729|1,30|4,27|10,02|70,69
98,0|2,0|0,0|995|266|729|1,30|4,27|14,20|89,06
85,7|14,2|0,0|995|266|728|1,30|4,27|4,94|6,63
4,0|6,1|89,7|995|266|728|1,30|4,27|5,40|70,85
0,0|0,0|100,0|995|266|728|1,30|4,27|9,78|76,72
6,0|6,0|88,0|995|266|728|1,30|4,27|0,00|0,00
1,9|1,9|96,0|995|268|727|1,30|4,27|6,06|74,16
9,8|0,0|88,2|995|266|728|1,30|4,27|7,73|7,31
96,0|4,0|0,0|995|266|728|1,30|4,27|3,25|1,37
92,0|8,0|0,0|995|266|728|1,30|4,27|4,30|1,37
92,1|7,8|0,0|995|267|728|1,30|4,27|9,66|72,27
92,0|8,0|0,0|995|267|728|1,30|4,27|12,95|80,41
96,0|4,0|0,0|995|267|728|1,30|4,27|10,80|80,52
98,0|2,0|0,0|995|267|727|1,30|4,27|4,62|6,30
95,9|4,0|0,0|995|267|727|1,30|4,27|0,92|1,95
94,0|6,0|0,0|995|267|728|1,30|4,27|5,28|75,52
96,0|3,9|0,0|995|267|728|1,30|4,27|13,45|82,33
96,0|2,0|0,0|995|267|727|1,30|4,27|3,11|0,29
92,1|7,8|0,0|995|267|727|1,30|4,27|2,42|1,39
94,1|5,8|0,0|995|267|727|1,30|4,27|7,85|77,32
98,0|1,9|0,0|995|267|727|1,30|4,27|12,17|83,60
98,0|1,9|0,0|995|267|727|1,30|4,27|10,44|83,53
100,0|0,0|0,0|995|267|727|1,30|4,27|5,02|6,81
94,1|5,8|0,0|995|267|727|1,30|4,27|0,55|0,19
96,0|4,0|0,0|995|269|726|1,30|4,27|3,80|75,17
96,0|4,0|0,0|995|268|727|1,30|4,27|5,17|78,35
100,0|0,0|0,0|995|268|726|1,30|4,27|9,90|85,20
97,9|2,0|0,0|995|269|726|1,30|4,27|4,48|6,96
95,9|4,0|0,0|995|269|726|1,30|4,27|0,90|3,52
96,0|2,0|0,0|995|270|725|1,30|4,27|6,29|89,30
96,0|4,0|0,0|995|269|726|1,30|4,27|4,85|7,10
96,0|4,0|0,0|995|269|726|1,30|4,27|0,06|0,00
96,0|4,0|0,0|995|269|726|1,30|4,27|5,07|85,12
98,0|2,0|0,0|995|271|724|1,30|4,27|12,22|92,30
95,9|4,0|0,0|995|274|721|1,30|4,27|0,94|0,00
94,1|5,8|0,0|995|274|721|1,30|4,27|6,21|85,12
100,0|0,0|0,0|995|274|721|1,30|4,27|9,52|92,44
98,0|1,9|0,0|995|274|721|1,30|4,27|2,73|5,62
95,9|4,0|0,0|995|279|716|1,30|4,27|0,06|0,00
96,0|3,9|0,0|995|277|718|1,30|4,27|9,75|99,55
100,0|0,0|0,0|995|277|717|1,30|4,27|4,67|7,50
98,0|2,0|0,0|995|277|717|1,30|4,27|0,59|0,00
98,0|2,0|0,0|995|278|716|1,30|4,27|8,72|101,97
100,0|0,0|0,0|995|277|718|1,30|4,27|5,46|7,87
90,1|7,8|0,0|995|277|717|1,30|4,27|0,59|2,18
98,0|2,0|0,0|995|277|717|1,30|4,27|16,92|103,06
4,0|8,0|88,0|995|277|718|1,30|4,27|3,63|0,06
0,0|0,0|100,0|995|277|718|1,30|4,27|0,59|0,00
0,0|0,0|100,0|995|276|718|1,30|4,27|0,41|0,00
MV2===========================================
0,0|0,0|100,0|995|411|584|1,65|6,91|0,62|0,00
0,0|0,0|100,0|995|409|585|1,65|6,91|0,00|0,00
0,0|0,0|100,0|995|409|585|1,65|6,91|0,00|0,00
0,0|0,0|100,0|995|409|585|1,65|6,91|0,37|0,00
4,0|6,1|89,7|995|409|585|1,65|6,91|4,69|3,46
0,0|0,0|100,0|995|409|585|1,65|6,91|8,78|7,29
1,9|0,0|98,0|995|409|586|1,65|6,91|8,97|7,29
1,9|0,0|98,0|995|409|586|1,65|6,91|9,51|7,35
0,0|0,0|100,0|995|409|585|1,65|6,91|9,21|7,32
0,0|0,0|100,0|995|409|585|1,65|6,91|9,73|7,47
0,0|0,0|100,0|995|409|585|1,65|6,91|9,00|7,48
0,0|0,0|100,0|995|409|585|1,65|6,91|0,44|0,00
7,8|3,9|88,2|995|409|586|1,65|6,91|4,54|3,52
0,0|0,0|100,0|995|409|585|1,65|6,91|8,84|7,68
0,0|0,0|100,0|995|409|586|1,65|6,91|8,78|7,73
0,0|2,0|98,0|995|409|585|1,65|6,91|4,48|4,26
4,0|6,0|90,0|995|409|586|1,65|6,91|1,61|0,30
2,0|8,0|90,0|995|409|586|1,65|6,91|0,00|0,00
1,9|5,8|92,1|995|409|585|1,65|6,91|4,66|3,52
0,0|0,0|100,0|995|409|585|1,65|6,91|9,28|7,96
2,0|0,0|98,0|995|409|585|1,65|6,91|6,79|4,79
0,0|0,0|100,0|995|409|585|1,65|6,91|3,74|2,65
10,0|6,0|84,0|995|409|585|1,65|6,91|0,53|0,00
0,0|0,0|100,0|995|410|584|1,65|6,91|6,95|6,71
0,0|0,0|100,0|995|409|585|1,65|6,91|8,84|8,21
0,0|0,0|100,0|995|409|585|1,65|6,91|4,89|4,78
4,0|2,0|94,0|995|409|585|1,65|6,91|1,58|0,70
5,8|3,9|90,1|995|411|584|1,65|6,91|0,76|0,49
0,0|0,0|100,0|995|410|585|1,65|6,91|7,15|6,95
2,0|0,0|98,0|995|409|585|1,65|6,91|8,90|8,51
65,3|2,0|32,6|995|409|585|1,65|6,91|1,39|0,41
91,8|8,1|0,0|995|412|582|1,65|6,91|3,72|3,23
83,6|16,3|0,0|995|426|569|1,65|6,91|3,37|2,00
89,7|10,2|0,0|995|427|568|1,65|6,91|1,62|2,28
94,0|6,0|0,0|995|430|565|1,65|6,91|0,68|0,19
96,0|4,0|0,0|995|430|565|1,65|6,91|5,54|3,96
82,3|17,6|0,0|995|430|564|1,65|6,91|4,65|5,69
96,0|3,9|0,0|995|446|549|1,65|6,91|4,66|5,37
100,0|0,0|0,0|995|449|546|1,65|6,91|4,48|5,35
98,0|2,0|0,0|995|454|541|1,65|6,91|4,77|5,40
98,0|2,0|0,0|995|458|537|1,65|6,91|5,01|7,62
98,0|2,0|0,0|995|460|535|1,65|6,91|5,76|7,23
100,0|0,0|0,0|995|460|535|1,65|6,91|4,99|7,34
2,0|4,0|93,8|995|461|534|1,65|6,91|1,68|7,83
0,0|0,0|100,0|995|460|535|1,65|6,91|9,33|16,73
0,0|0,0|100,0|995|460|535|1,65|6,91|2,30|1,61
4,1|4,1|91,6|995|460|535|1,65|6,91|4,59|11,03
0,0|0,0|100,0|995|460|535|1,65|6,91|9,13|16,55
5,8|5,8|88,2|995|460|535|1,65|6,91|0,00|0,00
0,0|2,0|97,9|995|462|533|1,65|6,91|4,66|11,03
2,0|0,0|98,0|995|460|535|1,65|6,91|9,33|17,02
4,0|4,0|92,0|995|459|536|1,65|6,91|1,74|11,61
3,9|5,8|90,1|995|459|536|1,65|6,91|5,50|11,03
0,0|0,0|100,0|995|459|536|1,65|6,91|9,63|18,19
1,9|0,0|98,0|995|459|536|1,65|6,91|8,81|8,77
5,8|5,8|88,2|995|459|536|1,65|6,91|0,00|0,00
2,0|0,0|98,0|995|460|535|1,65|6,91|7,47|16,50
0,0|0,0|100,0|995|459|536|1,65|6,91|4,67|6,32
6,1|4,0|89,7|995|460|535|1,65|6,91|3,52|10,23
98,0|2,0|0,0|995|459|536|1,65|6,91|10,03|18,38
96,0|4,0|0,0|995|459|535|1,65|6,91|5,76|6,94
96,0|3,9|0,0|995|460|535|1,65|6,91|1,33|0,55
92,0|8,0|0,0|995|460|535|1,65|6,91|0,79|2,12
96,0|4,0|0,0|995|460|535|1,65|6,91|5,49|15,46
98,0|1,9|0,0|995|460|535|1,65|6,91|9,35|21,82
98,0|2,0|0,0|995|460|535|1,65|6,91|4,66|6,68
100,0|0,0|0,0|995|460|535|1,65|6,91|1,11|2,18
94,1|5,8|0,0|995|460|535|1,65|6,91|0,43|0,00
94,0|6,0|0,0|995|460|535|1,65|6,91|5,12|19,06
2,0|0,0|98,0|995|460|535|1,65|6,91|9,33|25,15
4,0|6,0|90,0|995|460|535|1,65|6,91|0,00|0,00
0,0|0,0|100,0|995|460|535|1,65|6,91|9,45|25,46
0,0|0,0|100,0|995|460|535|1,65|6,91|1,83|1,46
3,9|3,9|92,1|995|460|535|1,65|6,91|5,18|18,49
0,0|0,0|100,0|995|460|535|1,65|6,91|4,63|7,13
4,0|4,0|92,0|995|460|535|1,65|6,91|0,56|0,00
0,0|0,0|100,0|995|460|535|1,65|6,91|9,89|25,72
1,9|1,9|96,0|995|460|535|1,65|6,91|1,90|0,30
1,9|7,8|90,1|995|459|536|1,65|6,91|7,99|18,56
0,0|0,0|100,0|995|459|536|1,65|6,91|4,97|7,43
2,0|4,1|93,7|995|459|536|1,65|6,91|0,06|0,06
1,9|0,0|98,0|995|459|536|1,65|6,91|9,07|25,95
5,7|5,7|86,5|995|459|536|1,65|6,91|0,00|0,00
2,0|0,0|98,0|995|461|534|1,65|6,91|5,70|18,49
2,0|0,0|98,0|995|459|536|1,65|6,91|4,83|7,60
4,0|2,0|93,8|995|460|534|1,65|6,91|1,21|15,84
0,0|0,0|100,0|995|459|536|1,65|6,91|7,04|7,93
4,0|12,0|84,0|995|459|535|1,65|6,91|0,06|0,00
0,0|0,0|100,0|995|459|536|1,65|6,91|16,47|26,08
6,1|8,1|85,7|995|459|535|1,65|6,91|3,63|0,06
0,0|0,0|100,0|995|459|535|1,65|6,91|0,53|0,00
0,0|0,0|100,0|995|459|535|1,65|6,91|0,41|0,00
MV3===========================================
0,0|0,0|100,0|995|417|577|6,09|10,08|0,06|0,00
0,0|0,0|100,0|995|416|579|6,09|10,08|0,47|0,00
0,0|0,0|100,0|995|416|579|6,09|10,08|0,06|0,00
2,0|0,0|98,0|995|416|579|6,09|10,08|4,48|3,69
4,0|6,1|89,7|995|416|579|6,09|10,08|0,00|0,00
4,0|6,1|89,7|995|416|579|6,09|10,08|0,06|0,00
6,2|2,0|91,6|995|416|579|6,09|10,08|1,83|1,39
2,0|2,0|95,9|995|416|579|6,09|10,08|4,96|3,82
1,9|1,9|96,0|995|416|579|6,09|10,08|4,61|3,86
0,0|0,0|100,0|995|416|579|6,09|10,08|0,09|0,00
0,0|0,0|100,0|995|416|579|6,09|10,08|8,72|7,43
0,0|0,0|100,0|995|416|578|6,09|10,08|4,53|4,08
4,0|6,0|90,0|995|416|579|6,09|10,08|2,24|1,46
4,0|4,0|91,8|995|416|579|6,09|10,08|0,06|0,00
3,9|7,8|86,2|995|416|579|6,09|10,08|4,60|3,52
0,0|0,0|100,0|995|417|577|6,09|10,08|6,95|6,34
0,0|0,0|100,0|995|416|578|6,09|10,08|8,84|7,84
0,0|1,9|98,0|995|416|578|6,09|10,08|4,59|4,37
4,0|2,0|94,0|995|416|578|6,09|10,08|2,23|2,07
4,0|10,2|85,7|995|416|578|6,09|10,08|0,74|0,00
4,0|6,0|90,0|995|416|578|6,09|10,08|5,10|3,52
0,0|0,0|100,0|995|416|578|6,09|10,08|8,78|8,09
1,9|0,0|98,0|995|416|578|6,09|10,08|4,48|4,62
4,0|6,0|90,0|995|416|578|6,09|10,08|0,37|0,00
5,7|7,6|86,5|995|417|577|6,09|10,08|2,36|1,57
0,0|2,0|98,0|995|417|577|6,09|10,08|7,07|6,82
0,0|0,0|100,0|995|416|578|6,09|10,08|8,78|8,32
1,9|0,0|98,0|995|416|578|6,09|10,08|4,77|4,85
7,8|3,9|88,2|995|416|578|6,09|10,08|0,12|0,06
90,1|7,8|0,0|995|419|576|6,09|10,08|4,44|3,39
94,0|6,0|0,0|995|423|571|6,09|10,08|5,51|4,46
